id_grupo;data_assembleia;tipo_lance;percentual_lance;valor_lance;qtd_contemplados
63;2022-12-15;Lance Fixo;30;48000.00;3
63;2023-01-15;Lance Livre;66.57;106512.00;3
63;2023-01-15;Lance Embutido;60.33;96528.00;2
63;2023-01-15;Lance Fixo;30;48000.00;1
63;2023-02-15;Lance Livre;64.78;103648.00;2
63;2023-02-15;Lance Embutido;55.94;89504.00;3
63;2023-02-15;Lance Fixo;30;48000.00;3
63;2023-03-15;Lance Livre;57.78;92448.00;1
63;2023-03-15;Lance Embutido;62.53;100048.00;3
63;2023-03-15;Lance Fixo;30;48000.00;2
63;2023-04-15;Lance Livre;62.79;115533.60;3
63;2023-04-15;Lance Embutido;57.3;105432.00;2
63;2023-04-15;Lance Fixo;30;55200.00;1
63;2023-05-15;Lance Livre;56.5;103960.00;4
63;2023-05-15;Lance Embutido;57.94;106609.60;4
63;2023-05-15;Lance Fixo;30;55200.00;2
63;2023-06-15;Lance Livre;48.06;88430.40;3
63;2023-06-15;Lance Embutido;49.66;91374.40;3
63;2023-06-15;Lance Fixo;30;55200.00;2
63;2023-07-15;Lance Livre;52.36;96342.40;5
63;2023-07-15;Lance Embutido;54.83;100887.20;2
63;2023-07-15;Lance Fixo;30;55200.00;3
63;2023-08-15;Lance Livre;52.03;95735.20;3
63;2023-08-15;Lance Embutido;59.15;108836.00;2
63;2023-08-15;Lance Fixo;30;55200.00;1
63;2023-09-15;Lance Livre;49.57;91208.80;2
63;2023-09-15;Lance Embutido;50.74;93361.60;5
63;2023-09-15;Lance Fixo;30;55200.00;2
63;2023-10-15;Lance Livre;59.94;110289.60;5
63;2023-10-15;Lance Embutido;53.92;99212.80;2
63;2023-10-15;Lance Fixo;30;55200.00;1
63;2023-11-15;Lance Livre;55.45;102028.00;3
63;2023-11-15;Lance Embutido;59.53;109535.20;4
63;2023-11-15;Lance Fixo;30;55200.00;2
63;2023-12-15;Lance Livre;50.04;92073.60;4
63;2023-12-15;Lance Embutido;52.12;95900.80;4
63;2023-12-15;Lance Fixo;30;55200.00;1
63;2024-01-15;Lance Livre;56.24;103481.60;5
63;2024-01-15;Lance Embutido;58.51;107658.40;2
63;2024-01-15;Lance Fixo;30;55200.00;2
63;2024-02-15;Lance Livre;52.05;95772.00;4
63;2024-02-15;Lance Embutido;57.08;105027.20;5
63;2024-02-15;Lance Fixo;30;55200.00;3
63;2024-03-15;Lance Livre;49.19;90509.60;3
63;2024-03-15;Lance Embutido;57.65;106076.00;3
63;2024-03-15;Lance Fixo;30;55200.00;3
63;2024-04-15;Lance Livre;56;118496.00;4
63;2024-04-15;Lance Embutido;53.12;112401.92;2
63;2024-04-15;Lance Fixo;30;63480.00;1
63;2024-05-15;Lance Livre;57.41;121479.56;4
63;2024-05-15;Lance Embutido;56.23;118982.68;4
63;2024-05-15;Lance Fixo;30;63480.00;1
63;2024-06-15;Lance Livre;54.95;116274.20;4
63;2024-06-15;Lance Embutido;51.24;108423.84;2
63;2024-06-15;Lance Fixo;30;63480.00;1
63;2024-07-15;Lance Livre;52.22;110497.52;4
63;2024-07-15;Lance Embutido;56.72;120019.52;4
63;2024-07-15;Lance Fixo;30;63480.00;2
63;2024-08-15;Lance Livre;57.34;121331.44;5
63;2024-08-15;Lance Embutido;53.05;112253.80;3
63;2024-08-15;Lance Fixo;30;63480.00;1
63;2024-09-15;Lance Livre;57.26;121162.16;4
63;2024-09-15;Lance Embutido;59.27;125415.32;5
63;2024-09-15;Lance Fixo;30;63480.00;3
63;2024-10-15;Lance Livre;55.87;118220.92;3
63;2024-10-15;Lance Embutido;48.9;103472.40;2
63;2024-10-15;Lance Fixo;30;63480.00;3
63;2024-11-15;Lance Livre;51.5;108974.00;2
63;2024-11-15;Lance Embutido;55.85;118178.60;4
63;2024-11-15;Lance Fixo;30;63480.00;2
63;2024-12-15;Lance Livre;51.6;109185.60;3
63;2024-12-15;Lance Embutido;53.24;112655.84;4
63;2024-12-15;Lance Fixo;30;63480.00;2
63;2025-01-15;Lance Livre;49.49;104720.84;5
63;2025-01-15;Lance Embutido;56.26;119046.16;3
63;2025-01-15;Lance Fixo;30;63480.00;3
63;2025-02-15;Lance Livre;54.24;114771.84;5
63;2025-02-15;Lance Embutido;58.34;123447.44;2
63;2025-02-15;Lance Fixo;30;63480.00;3
63;2025-03-15;Lance Livre;57.23;121098.68;2
63;2025-03-15;Lance Embutido;50.91;107725.56;2
63;2025-03-15;Lance Fixo;30;63480.00;3
63;2025-04-15;Lance Livre;54.97;133764.00;3
63;2025-04-15;Lance Embutido;56.74;138071.12;4
63;2025-04-15;Lance Fixo;30;73002.00;3
63;2025-05-15;Lance Livre;58.64;142694.58;5
63;2025-05-15;Lance Embutido;51.53;125393.10;2
63;2025-05-15;Lance Fixo;30;73002.00;2
63;2025-06-15;Lance Livre;55.41;134834.69;4
63;2025-06-15;Lance Embutido;49.15;119601.61;2
63;2025-06-15;Lance Fixo;30;73002.00;1
63;2025-07-15;Lance Livre;56.56;137633.10;2
63;2025-07-15;Lance Embutido;48.71;118530.91;3
63;2025-07-15;Lance Fixo;30;73002.00;2
63;2025-08-15;Lance Livre;54.7;133106.98;2
63;2025-08-15;Lance Embutido;51.65;125685.11;2
63;2025-08-15;Lance Fixo;30;73002.00;2
63;2025-09-15;Lance Livre;56.97;138630.80;5
63;2025-09-15;Lance Embutido;58.94;143424.60;4
63;2025-09-15;Lance Fixo;30;73002.00;3
64;2023-09-15;Lance Livre;87.89;140624.00;1
64;2023-09-15;Lance Embutido;86.5;138400.00;1
64;2023-09-15;Lance Fixo;30;48000.00;1
64;2023-10-15;Lance Livre;78.34;125344.00;1
64;2023-10-15;Lance Embutido;90.69;145104.00;1
64;2023-10-15;Lance Fixo;30;48000.00;1
64;2023-11-15;Lance Livre;77.33;123728.00;1
64;2023-11-15;Lance Embutido;86.49;138384.00;1
64;2023-11-15;Lance Fixo;30;48000.00;1
64;2023-12-15;Lance Livre;67.15;107440.00;3
64;2023-12-15;Lance Embutido;58.28;93248.00;1
64;2023-12-15;Lance Fixo;30;48000.00;1
64;2024-01-15;Lance Livre;72.97;116752.00;2
64;2024-01-15;Lance Embutido;55.72;89152.00;1
64;2024-01-15;Lance Fixo;30;48000.00;3
64;2024-02-15;Lance Livre;61.06;97696.00;1
64;2024-02-15;Lance Embutido;64.28;102848.00;1
64;2024-02-15;Lance Fixo;30;48000.00;1
64;2024-03-15;Lance Livre;56.74;90784.00;3
64;2024-03-15;Lance Embutido;59.29;94864.00;3
64;2024-03-15;Lance Fixo;30;48000.00;2
64;2024-04-15;Lance Livre;60.66;97056.00;3
64;2024-04-15;Lance Embutido;67.66;108256.00;3
64;2024-04-15;Lance Fixo;30;48000.00;1
64;2024-05-15;Lance Livre;57.34;91744.00;1
64;2024-05-15;Lance Embutido;62.4;99840.00;3
64;2024-05-15;Lance Fixo;30;48000.00;1
64;2024-06-15;Lance Livre;67.03;107248.00;3
64;2024-06-15;Lance Embutido;59.81;95696.00;1
64;2024-06-15;Lance Fixo;30;48000.00;3
64;2024-07-15;Lance Livre;55.11;88176.00;2
64;2024-07-15;Lance Embutido;64.42;103072.00;1
64;2024-07-15;Lance Fixo;30;48000.00;3
64;2024-08-15;Lance Livre;65.58;120667.20;3
64;2024-08-15;Lance Embutido;55.88;102819.20;2
64;2024-08-15;Lance Fixo;30;55200.00;3
64;2024-09-15;Lance Livre;54.9;101016.00;2
64;2024-09-15;Lance Embutido;53.8;98992.00;3
64;2024-09-15;Lance Fixo;30;55200.00;1
64;2024-10-15;Lance Livre;55.34;101825.60;2
64;2024-10-15;Lance Embutido;58.64;107897.60;5
64;2024-10-15;Lance Fixo;30;55200.00;1
64;2024-11-15;Lance Livre;57.53;105855.20;2
64;2024-11-15;Lance Embutido;55.67;102432.80;5
64;2024-11-15;Lance Fixo;30;55200.00;3
64;2024-12-15;Lance Livre;50.73;93343.20;5
64;2024-12-15;Lance Embutido;59.49;109461.60;5
64;2024-12-15;Lance Fixo;30;55200.00;1
64;2025-01-15;Lance Livre;56.41;103794.40;3
64;2025-01-15;Lance Embutido;54.94;101089.60;2
64;2025-01-15;Lance Fixo;30;55200.00;2
64;2025-02-15;Lance Livre;58.5;107640.00;5
64;2025-02-15;Lance Embutido;54.97;101144.80;3
64;2025-02-15;Lance Fixo;30;55200.00;2
64;2025-03-15;Lance Livre;52.43;96471.20;2
64;2025-03-15;Lance Embutido;59.95;110308.00;4
64;2025-03-15;Lance Fixo;30;55200.00;1
64;2025-04-15;Lance Livre;51.69;95109.60;5
64;2025-04-15;Lance Embutido;58.11;106922.40;4
64;2025-04-15;Lance Fixo;30;55200.00;3
64;2025-05-15;Lance Livre;59.16;108854.40;3
64;2025-05-15;Lance Embutido;56.7;104328.00;2
64;2025-05-15;Lance Fixo;30;55200.00;2
64;2025-06-15;Lance Livre;57.95;106628.00;5
64;2025-06-15;Lance Embutido;48.01;88338.40;5
64;2025-06-15;Lance Fixo;30;55200.00;3
64;2025-07-15;Lance Livre;48.4;89056.00;2
64;2025-07-15;Lance Embutido;56.18;103371.20;4
64;2025-07-15;Lance Fixo;30;55200.00;3
64;2025-08-15;Lance Livre;55.03;116443.48;4
64;2025-08-15;Lance Embutido;49.98;105757.68;3
64;2025-08-15;Lance Fixo;30;63480.00;1
64;2025-09-15;Lance Livre;50.26;106350.16;5
64;2025-09-15;Lance Embutido;52.05;110137.80;3
64;2025-09-15;Lance Fixo;30;63480.00;2
65;2023-09-15;Lance Livre;86.31;138096.00;1
65;2023-09-15;Lance Embutido;81.23;129968.00;1
65;2023-09-15;Lance Fixo;30;48000.00;1
65;2023-10-15;Lance Livre;85.51;136816.00;1
65;2023-10-15;Lance Embutido;92.92;148672.00;1
65;2023-10-15;Lance Fixo;30;48000.00;1
65;2023-11-15;Lance Livre;80.78;129248.00;1
65;2023-11-15;Lance Embutido;84.16;134656.00;1
65;2023-11-15;Lance Fixo;30;48000.00;1
65;2023-12-15;Lance Livre;72.25;115600.00;1
65;2023-12-15;Lance Embutido;64.76;103616.00;3
65;2023-12-15;Lance Fixo;30;48000.00;1
65;2024-01-15;Lance Livre;74.29;118864.00;2
65;2024-01-15;Lance Embutido;54.64;87424.00;2
65;2024-01-15;Lance Fixo;30;48000.00;3
65;2024-02-15;Lance Livre;72.87;116592.00;1
65;2024-02-15;Lance Embutido;59.81;95696.00;2
65;2024-02-15;Lance Fixo;30;48000.00;2
65;2024-03-15;Lance Livre;66.3;106080.00;1
65;2024-03-15;Lance Embutido;57.69;92304.00;3
65;2024-03-15;Lance Fixo;30;48000.00;2
65;2024-04-15;Lance Livre;72.92;116672.00;3
65;2024-04-15;Lance Embutido;64.98;103968.00;1
65;2024-04-15;Lance Fixo;30;48000.00;1
65;2024-05-15;Lance Livre;61.59;98544.00;3
65;2024-05-15;Lance Embutido;58.89;94224.00;3
65;2024-05-15;Lance Fixo;30;48000.00;3
65;2024-06-15;Lance Livre;70.16;112256.00;3
65;2024-06-15;Lance Embutido;71.61;114576.00;3
65;2024-06-15;Lance Fixo;30;48000.00;2
65;2024-07-15;Lance Livre;72.63;116208.00;3
65;2024-07-15;Lance Embutido;74.1;118560.00;1
65;2024-07-15;Lance Fixo;30;48000.00;1
65;2024-08-15;Lance Livre;67.57;124328.80;3
65;2024-08-15;Lance Embutido;70.23;129223.20;1
65;2024-08-15;Lance Fixo;30;55200.00;1
65;2024-09-15;Lance Livre;54.58;100427.20;5
65;2024-09-15;Lance Embutido;55.71;102506.40;2
65;2024-09-15;Lance Fixo;30;55200.00;3
65;2024-10-15;Lance Livre;52.4;96416.00;4
65;2024-10-15;Lance Embutido;59.65;109756.00;4
65;2024-10-15;Lance Fixo;30;55200.00;2
65;2024-11-15;Lance Livre;59.06;108670.40;2
65;2024-11-15;Lance Embutido;48.2;88688.00;3
65;2024-11-15;Lance Fixo;30;55200.00;2
65;2024-12-15;Lance Livre;53.1;97704.00;2
65;2024-12-15;Lance Embutido;58.86;108302.40;5
65;2024-12-15;Lance Fixo;30;55200.00;3
65;2025-01-15;Lance Livre;51.01;93858.40;2
65;2025-01-15;Lance Embutido;58.07;106848.80;5
65;2025-01-15;Lance Fixo;30;55200.00;1
65;2025-02-15;Lance Livre;58.75;108100.00;2
65;2025-02-15;Lance Embutido;57.35;105524.00;4
65;2025-02-15;Lance Fixo;30;55200.00;1
65;2025-03-15;Lance Livre;52.03;95735.20;2
65;2025-03-15;Lance Embutido;54.11;99562.40;2
65;2025-03-15;Lance Fixo;30;55200.00;1
65;2025-04-15;Lance Livre;56.1;103224.00;4
65;2025-04-15;Lance Embutido;48.71;89626.40;3
65;2025-04-15;Lance Fixo;30;55200.00;1
65;2025-05-15;Lance Livre;54.89;100997.60;2
65;2025-05-15;Lance Embutido;59.96;110326.40;5
65;2025-05-15;Lance Fixo;30;55200.00;1
65;2025-06-15;Lance Livre;53.34;98145.60;5
65;2025-06-15;Lance Embutido;59.89;110197.60;5
65;2025-06-15;Lance Fixo;30;55200.00;3
65;2025-07-15;Lance Livre;57.32;105468.80;5
65;2025-07-15;Lance Embutido;49.74;91521.60;4
65;2025-07-15;Lance Fixo;30;55200.00;2
65;2025-08-15;Lance Livre;51.92;109862.72;3
65;2025-08-15;Lance Embutido;56.65;119871.40;2
65;2025-08-15;Lance Fixo;30;63480.00;3
65;2025-09-15;Lance Livre;58.65;124103.40;4
65;2025-09-15;Lance Embutido;55.5;117438.00;2
65;2025-09-15;Lance Fixo;30;63480.00;2
66;2023-09-15;Lance Livre;91.68;146688.00;1
66;2023-09-15;Lance Embutido;82.29;131664.00;1
66;2023-09-15;Lance Fixo;30;48000.00;1
66;2023-10-15;Lance Livre;84.79;135664.00;1
66;2023-10-15;Lance Embutido;88.64;141824.00;1
66;2023-10-15;Lance Fixo;30;48000.00;1
66;2023-11-15;Lance Livre;82.81;132496.00;1
66;2023-11-15;Lance Embutido;75.44;120704.00;1
66;2023-11-15;Lance Fixo;30;48000.00;1
66;2023-12-15;Lance Livre;73.08;116928.00;1
66;2023-12-15;Lance Embutido;61.72;98752.00;3
66;2023-12-15;Lance Fixo;30;48000.00;2
66;2024-01-15;Lance Livre;63.37;101392.00;3
66;2024-01-15;Lance Embutido;70.47;112752.00;3
66;2024-01-15;Lance Fixo;30;48000.00;1
66;2024-02-15;Lance Livre;74.25;118800.00;3
66;2024-02-15;Lance Embutido;69.41;111056.00;2
66;2024-02-15;Lance Fixo;30;48000.00;2
66;2024-03-15;Lance Livre;68.55;109680.00;3
66;2024-03-15;Lance Embutido;61.53;98448.00;3
66;2024-03-15;Lance Fixo;30;48000.00;1
66;2024-04-15;Lance Livre;55.62;88992.00;1
66;2024-04-15;Lance Embutido;60.43;96688.00;2
66;2024-04-15;Lance Fixo;30;48000.00;2
66;2024-05-15;Lance Livre;70.72;113152.00;1
66;2024-05-15;Lance Embutido;58.51;93616.00;2
66;2024-05-15;Lance Fixo;30;48000.00;1
66;2024-06-15;Lance Livre;55.88;89408.00;3
66;2024-06-15;Lance Embutido;68.08;108928.00;2
66;2024-06-15;Lance Fixo;30;48000.00;2
66;2024-07-15;Lance Livre;54.65;87440.00;3
66;2024-07-15;Lance Embutido;66.11;105776.00;1
66;2024-07-15;Lance Fixo;30;48000.00;3
66;2024-08-15;Lance Livre;55.98;103003.20;3
66;2024-08-15;Lance Embutido;68.96;126886.40;1
66;2024-08-15;Lance Fixo;30;55200.00;3
66;2024-09-15;Lance Livre;56.65;104236.00;4
66;2024-09-15;Lance Embutido;52.8;97152.00;4
66;2024-09-15;Lance Fixo;30;55200.00;1
66;2024-10-15;Lance Livre;58.02;106756.80;2
66;2024-10-15;Lance Embutido;56.74;104401.60;5
66;2024-10-15;Lance Fixo;30;55200.00;3
66;2024-11-15;Lance Livre;50.22;92404.80;5
66;2024-11-15;Lance Embutido;54.71;100666.40;3
66;2024-11-15;Lance Fixo;30;55200.00;2
66;2024-12-15;Lance Livre;52.89;97317.60;4
66;2024-12-15;Lance Embutido;56.87;104640.80;2
66;2024-12-15;Lance Fixo;30;55200.00;3
66;2025-01-15;Lance Livre;53.72;98844.80;4
66;2025-01-15;Lance Embutido;49.97;91944.80;5
66;2025-01-15;Lance Fixo;30;55200.00;1
66;2025-02-15;Lance Livre;55.42;101972.80;4
66;2025-02-15;Lance Embutido;58.23;107143.20;4
66;2025-02-15;Lance Fixo;30;55200.00;1
66;2025-03-15;Lance Livre;54.12;99580.80;4
66;2025-03-15;Lance Embutido;58.55;107732.00;2
66;2025-03-15;Lance Fixo;30;55200.00;2
66;2025-04-15;Lance Livre;51.55;94852.00;4
66;2025-04-15;Lance Embutido;58.45;107548.00;5
66;2025-04-15;Lance Fixo;30;55200.00;3
66;2025-05-15;Lance Livre;55.73;102543.20;2
66;2025-05-15;Lance Embutido;50.47;92864.80;4
66;2025-05-15;Lance Fixo;30;55200.00;2
66;2025-06-15;Lance Livre;59.65;109756.00;5
66;2025-06-15;Lance Embutido;55.74;102561.60;4
66;2025-06-15;Lance Fixo;30;55200.00;2
66;2025-07-15;Lance Livre;56.68;104291.20;3
66;2025-07-15;Lance Embutido;48.86;89902.40;4
66;2025-07-15;Lance Fixo;30;55200.00;2
66;2025-08-15;Lance Livre;58.85;124526.60;5
66;2025-08-15;Lance Embutido;50.31;106455.96;4
66;2025-08-15;Lance Fixo;30;63480.00;2
66;2025-09-15;Lance Livre;54.94;116253.04;2
66;2025-09-15;Lance Embutido;57.5;121670.00;4
66;2025-09-15;Lance Fixo;30;63480.00;3
67;2024-07-15;Lance Livre;77.15;123440.00;1
67;2024-07-15;Lance Embutido;94.93;151888.00;1
67;2024-07-15;Lance Fixo;30;48000.00;1
67;2024-08-15;Lance Livre;91.03;145648.00;1
67;2024-08-15;Lance Embutido;88.7;141920.00;1
67;2024-08-15;Lance Fixo;30;48000.00;1
67;2024-09-15;Lance Livre;90.64;145024.00;1
67;2024-09-15;Lance Embutido;92.05;147280.00;1
67;2024-09-15;Lance Fixo;30;48000.00;1
67;2024-10-15;Lance Livre;64.33;102928.00;2
67;2024-10-15;Lance Embutido;60.88;97408.00;3
67;2024-10-15;Lance Fixo;30;48000.00;1
67;2024-11-15;Lance Livre;66.69;106704.00;2
67;2024-11-15;Lance Embutido;67.84;108544.00;3
67;2024-11-15;Lance Fixo;30;48000.00;3
67;2024-12-15;Lance Livre;55.01;88016.00;3
67;2024-12-15;Lance Embutido;67.77;108432.00;3
67;2024-12-15;Lance Fixo;30;48000.00;2
67;2025-01-15;Lance Livre;63.86;102176.00;3
67;2025-01-15;Lance Embutido;58.19;93104.00;2
67;2025-01-15;Lance Fixo;30;48000.00;1
67;2025-02-15;Lance Livre;62.19;99504.00;1
67;2025-02-15;Lance Embutido;73.38;117408.00;2
67;2025-02-15;Lance Fixo;30;48000.00;1
67;2025-03-15;Lance Livre;57.72;92352.00;2
67;2025-03-15;Lance Embutido;70.87;113392.00;2
67;2025-03-15;Lance Fixo;30;48000.00;2
67;2025-04-15;Lance Livre;61.4;98240.00;3
67;2025-04-15;Lance Embutido;54.33;86928.00;2
67;2025-04-15;Lance Fixo;30;48000.00;3
67;2025-05-15;Lance Livre;57.57;92112.00;2
67;2025-05-15;Lance Embutido;74.15;118640.00;3
67;2025-05-15;Lance Fixo;30;48000.00;1
67;2025-06-15;Lance Livre;70.66;113056.00;1
67;2025-06-15;Lance Embutido;71.75;114800.00;3
67;2025-06-15;Lance Fixo;30;48000.00;3
67;2025-07-15;Lance Livre;56.11;103242.40;4
67;2025-07-15;Lance Embutido;48.51;89258.40;3
67;2025-07-15;Lance Fixo;30;55200.00;3
67;2025-08-15;Lance Livre;49.87;91760.80;3
67;2025-08-15;Lance Embutido;48.69;89589.60;3
67;2025-08-15;Lance Fixo;30;55200.00;3
67;2025-09-15;Lance Livre;51.3;94392.00;2
67;2025-09-15;Lance Embutido;49.18;90491.20;4
67;2025-09-15;Lance Fixo;30;55200.00;1
68;2024-07-15;Lance Livre;87.33;139728.00;1
68;2024-07-15;Lance Embutido;93.07;148912.00;1
68;2024-07-15;Lance Fixo;30;48000.00;1
68;2024-08-15;Lance Livre;93.07;148912.00;1
68;2024-08-15;Lance Embutido;75.57;120912.00;1
68;2024-08-15;Lance Fixo;30;48000.00;1
68;2024-09-15;Lance Livre;81.85;130960.00;1
68;2024-09-15;Lance Embutido;86.67;138672.00;1
68;2024-09-15;Lance Fixo;30;48000.00;1
68;2024-10-15;Lance Livre;72.43;115888.00;3
68;2024-10-15;Lance Embutido;74.91;119856.00;3
68;2024-10-15;Lance Fixo;30;48000.00;2
68;2024-11-15;Lance Livre;72.21;115536.00;2
68;2024-11-15;Lance Embutido;59.38;95008.00;3
68;2024-11-15;Lance Fixo;30;48000.00;3
68;2024-12-15;Lance Livre;68.2;109120.00;2
68;2024-12-15;Lance Embutido;66.51;106416.00;1
68;2024-12-15;Lance Fixo;30;48000.00;3
68;2025-01-15;Lance Livre;74.95;119920.00;2
68;2025-01-15;Lance Embutido;60.27;96432.00;3
68;2025-01-15;Lance Fixo;30;48000.00;3
68;2025-02-15;Lance Livre;65.28;104448.00;1
68;2025-02-15;Lance Embutido;72.23;115568.00;2
68;2025-02-15;Lance Fixo;30;48000.00;1
68;2025-03-15;Lance Livre;67.9;108640.00;2
68;2025-03-15;Lance Embutido;73.66;117856.00;1
68;2025-03-15;Lance Fixo;30;48000.00;2
68;2025-04-15;Lance Livre;66.31;106096.00;2
68;2025-04-15;Lance Embutido;67.84;108544.00;3
68;2025-04-15;Lance Fixo;30;48000.00;3
68;2025-05-15;Lance Livre;54.76;87616.00;1
68;2025-05-15;Lance Embutido;73.9;118240.00;2
68;2025-05-15;Lance Fixo;30;48000.00;3
68;2025-06-15;Lance Livre;62.01;99216.00;1
68;2025-06-15;Lance Embutido;63.37;101392.00;3
68;2025-06-15;Lance Fixo;30;48000.00;3
68;2025-07-15;Lance Livre;58.33;107327.20;3
68;2025-07-15;Lance Embutido;49.55;91172.00;5
68;2025-07-15;Lance Fixo;30;55200.00;2
68;2025-08-15;Lance Livre;52.13;95919.20;5
68;2025-08-15;Lance Embutido;57.29;105413.60;4
68;2025-08-15;Lance Fixo;30;55200.00;3
68;2025-09-15;Lance Livre;51.17;94152.80;2
68;2025-09-15;Lance Embutido;56.63;104199.20;4
68;2025-09-15;Lance Fixo;30;55200.00;3
69;2024-07-15;Lance Livre;93.07;148912.00;1
69;2024-07-15;Lance Embutido;88.87;142192.00;1
69;2024-07-15;Lance Fixo;30;48000.00;1
69;2024-08-15;Lance Livre;82.97;132752.00;1
69;2024-08-15;Lance Embutido;85.95;137520.00;1
69;2024-08-15;Lance Fixo;30;48000.00;1
69;2024-09-15;Lance Livre;82.9;132640.00;1
69;2024-09-15;Lance Embutido;76.51;122416.00;1
69;2024-09-15;Lance Fixo;30;48000.00;1
69;2024-10-15;Lance Livre;68.13;109008.00;2
69;2024-10-15;Lance Embutido;65.14;104224.00;2
69;2024-10-15;Lance Fixo;30;48000.00;2
69;2024-11-15;Lance Livre;57.89;92624.00;3
69;2024-11-15;Lance Embutido;56.22;89952.00;2
69;2024-11-15;Lance Fixo;30;48000.00;3
69;2024-12-15;Lance Livre;66.14;105824.00;3
69;2024-12-15;Lance Embutido;59.84;95744.00;2
69;2024-12-15;Lance Fixo;30;48000.00;3
69;2025-01-15;Lance Livre;72.13;115408.00;1
69;2025-01-15;Lance Embutido;65.65;105040.00;3
69;2025-01-15;Lance Fixo;30;48000.00;1
69;2025-02-15;Lance Livre;71.67;114672.00;3
69;2025-02-15;Lance Embutido;56.88;91008.00;1
69;2025-02-15;Lance Fixo;30;48000.00;1
69;2025-03-15;Lance Livre;74.1;118560.00;3
69;2025-03-15;Lance Embutido;57.4;91840.00;1
69;2025-03-15;Lance Fixo;30;48000.00;1
69;2025-04-15;Lance Livre;71.23;113968.00;1
69;2025-04-15;Lance Embutido;60.69;97104.00;2
69;2025-04-15;Lance Fixo;30;48000.00;1
69;2025-05-15;Lance Livre;54.16;86656.00;2
69;2025-05-15;Lance Embutido;63.78;102048.00;2
69;2025-05-15;Lance Fixo;30;48000.00;1
69;2025-06-15;Lance Livre;61.06;97696.00;3
69;2025-06-15;Lance Embutido;64.23;102768.00;2
69;2025-06-15;Lance Fixo;30;48000.00;1
69;2025-07-15;Lance Livre;53.07;97648.80;4
69;2025-07-15;Lance Embutido;57.62;106020.80;5
69;2025-07-15;Lance Fixo;30;55200.00;2
69;2025-08-15;Lance Livre;52.16;95974.40;4
69;2025-08-15;Lance Embutido;55.65;102396.00;4
69;2025-08-15;Lance Fixo;30;55200.00;2
69;2025-09-15;Lance Livre;54.65;100556.00;2
69;2025-09-15;Lance Embutido;59.69;109829.60;2
69;2025-09-15;Lance Fixo;30;55200.00;1
70;2025-09-15;Lance Livre;94.45;151120.00;1
70;2025-09-15;Lance Embutido;75.9;121440.00;1
70;2025-09-15;Lance Fixo;30;48000.00;1
71;2025-09-15;Lance Livre;80.7;129120.00;1
71;2025-09-15;Lance Embutido;86.67;138672.00;1
71;2025-09-15;Lance Fixo;30;48000.00;1
72;2025-09-15;Lance Livre;78.14;125024.00;1
72;2025-09-15;Lance Embutido;92.28;147648.00;1
72;2025-09-15;Lance Fixo;30;48000.00;1
73;2022-05-15;Lance Livre;75.71;11356.50;1
73;2022-05-15;Lance Embutido;93.53;14029.50;1
73;2022-05-15;Lance Fixo;30;4500.00;1
73;2022-06-15;Lance Livre;92.28;13842.00;1
73;2022-06-15;Lance Embutido;79.11;11866.50;1
73;2022-06-15;Lance Fixo;30;4500.00;1
73;2022-07-15;Lance Livre;76.15;11422.50;1
73;2022-07-15;Lance Embutido;88.4;13260.00;1
73;2022-07-15;Lance Fixo;30;4500.00;1
73;2022-08-15;Lance Livre;56.98;8547.00;1
73;2022-08-15;Lance Embutido;67.98;10197.00;3
73;2022-08-15;Lance Fixo;30;4500.00;1
73;2022-09-15;Lance Livre;73.4;11010.00;2
73;2022-09-15;Lance Embutido;63.45;9517.50;1
73;2022-09-15;Lance Fixo;30;4500.00;2
73;2022-10-15;Lance Livre;57.08;8562.00;3
73;2022-10-15;Lance Embutido;63.95;9592.50;3
73;2022-10-15;Lance Fixo;30;4500.00;2
73;2022-11-15;Lance Livre;73.69;11053.50;2
73;2022-11-15;Lance Embutido;63.36;9504.00;2
73;2022-11-15;Lance Fixo;30;4500.00;3
73;2022-12-15;Lance Livre;65.45;9817.50;2
73;2022-12-15;Lance Embutido;62.78;9417.00;2
73;2022-12-15;Lance Fixo;30;4500.00;2
73;2023-01-15;Lance Livre;54.38;8157.00;2
73;2023-01-15;Lance Embutido;55.57;8335.50;1
73;2023-01-15;Lance Fixo;30;4500.00;1
73;2023-02-15;Lance Livre;63.3;9495.00;2
73;2023-02-15;Lance Embutido;65.19;9778.50;2
73;2023-02-15;Lance Fixo;30;4500.00;1
73;2023-03-15;Lance Livre;62.8;9420.00;3
73;2023-03-15;Lance Embutido;60.14;9021.00;3
73;2023-03-15;Lance Fixo;30;4500.00;1
73;2023-04-15;Lance Livre;73.03;12597.68;3
73;2023-04-15;Lance Embutido;54.58;9415.05;1
73;2023-04-15;Lance Fixo;30;5175.00;2
73;2023-05-15;Lance Livre;56.91;9816.97;4
73;2023-05-15;Lance Embutido;50.5;8711.25;5
73;2023-05-15;Lance Fixo;30;5175.00;3
73;2023-06-15;Lance Livre;48.86;8428.35;4
73;2023-06-15;Lance Embutido;56.21;9696.23;3
73;2023-06-15;Lance Fixo;30;5175.00;2
73;2023-07-15;Lance Livre;58.82;10146.45;5
73;2023-07-15;Lance Embutido;52.71;9092.48;2
73;2023-07-15;Lance Fixo;30;5175.00;2
73;2023-08-15;Lance Livre;57.24;9873.90;4
73;2023-08-15;Lance Embutido;59.68;10294.80;5
73;2023-08-15;Lance Fixo;30;5175.00;2
